t_s,Power_W,T_local_C,T_remote_C
2065,1,50.9307896926053,43.2941491151356
2066,1,50.9336388215578,43.2962793469144
2067,1,50.9364845095137,43.2984070059349
2068,1,50.939326760629,43.3005320953043
2069,1,50.9421655790543,43.3026546181262
2070,1,50.9450009689355,43.3047745775
2071,1,50.9478329344133,43.306891976522
2072,1,50.9506614796235,43.3090068182842
2073,1,50.953486608697,43.3111191058752
2074,1,50.9563083257595,43.3132288423798
2075,1,50.9591266349317,43.315336030879
2076,1,50.9619415403296,43.31744067445
2077,1,50.964753046064,43.3195427761666
2078,1,50.9675611562408,43.3216423390985
2079,1,50.9703658749609,43.3237393663121
2080,1,50.9731672063204,43.3258338608697
2081,1,50.9759651544102,43.3279258258301
2082,1,50.9787597233164,43.3300152642485
2083,1,50.9815509171203,43.3321021791762
2084,1,50.984338739898,43.3341865736609
2085,1,50.9871231957209,43.3362684507467
2086,1,50.9899042886554,43.3383478134739
2087,1,50.9926820227629,43.3404246648792
2088,1,50.9954564021,43.3424990079957
2089,1,50.9982274307184,43.3445708458526
2090,1,51.0009951126649,43.3466401814756
2091,1,51.0037594519813,43.3487070178869
2092,1,51.0065204527048,43.3507713581047
2093,1,51.0092781188674,43.3528332051439
2094,1,51.0120324544963,43.3548925620155
2095,1,51.0147834636141,43.356949431727
2096,1,51.0175311502383,43.3590038172823
2097,1,51.0202755183815,43.3610557216814
2098,1,51.0230165720516,43.3631051479211
2099,1,51.0257543152516,43.3651520989943
2100,1,51.0284887519798,43.3671965778904
2101,1,51.0312198862293,43.3692385875949
2102,1,51.0339477219888,43.3712781310902
2103,1,51.036672263242,43.3733152113548
2104,1,51.0393935139677,43.3753498313635
2105,1,51.0421114781401,43.3773819940877
2106,1,51.0448261597284,43.3794117024951
2107,1,51.0475375626972,43.38143895955
2108,1,51.0502456910061,43.3834637682129
2109,1,51.05295054861,43.3854861314409
2110,1,51.0556521394592,43.3875060521873
2111,1,51.058350467499,43.389523533402
2112,1,51.06104553667,43.3915385780314
2113,1,51.063737350908,43.3935511890182
2114,1,51.0664259141443,43.3955613693016
2115,1,51.069111230305,43.3975691218173
2116,1,51.0717933033118,43.3995744494973
2117,1,51.0744721370817,43.4015773552702
2118,1,51.0771477355267,43.4035778420611
2119,1,51.0798201025543,43.4055759127914
2120,1,51.0824892420672,43.4075715703791
2121,1,51.0851551579633,43.4095648177386
2122,1,51.0878178541359,43.4115556577809
2123,1,51.0904773344736,43.4135440934134
2124,1,51.0931336028604,43.4155301275399
2125,1,51.0957866631753,43.4175137630609
2126,1,51.0984365192929,43.4194950028731
2127,1,51.101083175083,43.4214738498701
2128,1,51.1037266344107,43.4234503069417
2129,1,51.1063669011367,43.4254243769743
2130,1,51.1090039791166,43.4273960628509
2131,1,51.1116378722016,43.4293653674507
2132,1,51.1142685842382,43.4313322936499
2133,1,51.1168961190684,43.4332968443208
2134,1,51.1195204805293,43.4352590223325
2135,1,51.1221416724536,43.4372188305506
2136,1,51.1247596986691,43.4391762718371
2137,1,51.1273745629993,43.4411313490506
2138,1,51.1299862692628,43.4430840650464
2139,1,51.1325948212739,43.4450344226761
2140,1,51.1352002228419,43.4469824247881
2141,1,51.1378024777717,43.4489280742272
2142,1,51.1404015898638,43.4508713738348
2143,1,51.1429975629138,43.4528123264488
2144,1,51.1455904007129,43.4547509349039
2145,1,51.1481801070475,43.4566872020311
2146,1,51.1507666856998,43.4586211306581
2147,1,51.153350140447,43.4605527236094
2148,1,51.1559304750621,43.4624819837056
2149,1,51.1585076933134,43.4644089137643
2150,1,51.1610817989645,43.4663335165996
2151,1,51.1636527957748,43.4682557950222
2152,1,51.1662206874988,43.4701757518393
2153,1,51.1687854778867,43.4720933898548
2154,1,51.1713471706841,43.4740087118692
2155,1,51.173905769632,43.4759217206796
2156,1,51.176461278467,43.4778324190798
2157,1,51.1790137009212,43.4797408098601
2158,1,51.1815630407221,43.4816468958076
2159,1,51.1841093015927,43.4835506797058
2160,1,51.1866524872516,43.4854521643351
2161,1,51.1891926014127,43.4873513524723
2162,1,51.1917296477857,43.489248246891
2163,1,51.1942636300757,43.4911428503614
2164,1,51.1967945519832,43.4930351656504
2165,1,51.1993224172043,43.4949251955214
2166,1,51.2018472294309,43.4968129427347
2167,1,51.2043689923499,43.4986984100472
2168,1,51.2068877096443,43.5005816002123
2169,1,51.2094033849923,43.5024625159802
2170,1,51.2119160220679,43.5043411600978
2171,1,51.2144256245403,43.5062175353087
2172,1,51.2169321960747,43.5080916443531
2173,1,51.2194357403316,43.5099634899679
2174,1,51.2219362609672,43.5118330748867
2175,1,51.2244337616331,43.51370040184
2176,1,51.2269282459768,43.5155654735546
2177,1,51.2294197176411,43.5174282927544
2178,1,51.2319081802646,43.5192888621598
2179,1,51.2343936374814,43.5211471844879
2180,1,51.2368760929212,43.5230032624526
2181,1,51.2393555502094,43.5248570987646
2182,1,51.241832012967,43.5267086961311
2183,1,51.2443054848105,43.5285580572562
2184,1,51.2467759693523,43.5304051848407
2185,1,51.2492434702001,43.5322500815821
2186,1,51.2517079909575,43.5340927501747
2187,1,51.2541695352237,43.5359331933095
2188,1,51.2566281065935,43.5377714136743
2189,1,51.2590837086573,43.5396074139536
2190,1,51.2615363450013,43.5414411968286
2191,1,51.2639860192072,43.5432727649775
2192,1,51.2664327348527,43.5451021210749
2193,1,51.2688764955108,43.5469292677926
2194,1,51.2713173047504,43.5487542077988
2195,1,51.273755166136,43.5505769437586
2196,1,51.2761900832278,43.5523974783341
2197,1,51.2786220595819,43.5542158141837
2198,1,51.2810510987497,43.5560319539632
2199,1,51.2834772042787,43.5578459003246
2200,1,51.285900379712,43.5596576559172
2201,1,51.2883206285882,43.5614672233867
2202,1,51.290737954442,43.5632746053758
2203,1,51.2931523608035,43.5650798045241
2204,1,51.2955638511987,43.5668828234677
2205,1,51.2979724291494,43.5686836648399
2206,1,51.300378098173,43.5704823312706
2207,1,51.3027808617828,43.5722788253864
2208,1,51.3051807234877,43.5740731498111
2209,1,51.3075776867924,43.575865307165
2210,1,51.3099717551974,43.5776553000653
2211,1,51.3123629321991,43.5794431311262
2212,1,51.3147512212894,43.5812288029586
2213,1,51.3171366259563,43.5830123181702
2214,1,51.3195191496833,43.5847936793658
2215,1,51.3218987959498,43.5865728891467
2216,1,51.3242755682311,43.5883499501113
2217,1,51.3266494699982,43.5901248648548
2218,1,51.3290205047179,43.5918976359694
2219,1,51.3313886758528,43.5936682660438
2220,1,51.3337539868615,43.5954367576641
2221,1,51.3361164411981,43.5972031134127
2222,1,51.3384760423127,43.5989673358693
2223,1,51.3408327936514,43.6007294276104
2224,1,51.3431866986559,43.6024893912093
2225,1,51.3455377607639,43.6042472292362
2226,1,51.3478859834087,43.6060029442583
2227,1,51.3502313700197,43.6077565388396
2228,1,51.3525739240221,43.609508015541
2229,1,51.354913648837,43.6112573769203
2230,1,51.3572505478812,43.6130046255324
2231,1,51.3595846245675,43.6147497639289
2232,1,51.3619158823047,43.6164927946583
2233,1,51.3642443244972,43.6182337202662
2234,1,51.3665699545454,43.619972543295
2235,1,51.3688927758458,43.6217092662841
2236,1,51.3712127917906,43.6234438917697
2237,1,51.3735300057677,43.6251764222851
2238,1,51.3758444211614,43.6269068603605
2239,1,51.3781560413516,43.628635208523
2240,1,51.3804648697141,43.6303614692966
2241,1,51.3827709096207,43.6320856452023
2242,1,51.3850741644391,43.6338077387582
2243,1,51.3873746375331,43.6355277524791
2244,1,51.3896723322621,43.637245688877
2245,1,51.3919672519817,43.6389615504607
2246,1,51.3942594000434,43.6406753397361
2247,1,51.3965487797946,43.6423870592059
2248,1,51.3988353945788,43.6440967113698
2249,1,51.4011192477352,43.6458042987248
2250,1,51.4034003425992,43.6475098237645
2251,1,51.4056786825021,43.6492132889797
2252,1,51.4079542707711,43.650914696858
2253,1,51.4102271107295,43.6526140498842
2254,1,51.4124972056965,43.6543113505401
2255,1,51.4147645589873,43.6560066013043
2256,1,51.4170291739133,43.6576998046526
2257,1,51.4192910537815,43.6593909630576
2258,1,51.4215502018952,43.6610800789893
2259,1,51.4238066215537,43.6627671549142
2260,1,51.4260603160523,43.6644521932963
2261,1,51.4283112886821,43.6661351965964
2262,1,51.4305595427304,43.6678161672722
2263,1,51.4328050814808,43.6694951077787
2264,1,51.4350479082123,43.6711720205677
2265,1,51.4372880262006,43.6728469080882
2266,1,51.439525438717,43.6745197727863
2267,1,51.4417601490291,43.6761906171049
2268,1,51.4439921604003,43.6778594434841
2269,1,51.4462214760903,43.679526254361
2270,1,51.4484480993548,43.6811910521699
2271,1,51.4506720334454,43.6828538393421
2272,1,51.4528932816101,43.6845146183057
2273,1,51.4551118470927,43.6861733914863
2274,1,51.4573277331332,43.6878301613063
2275,1,51.4595409429676,43.6894849301851
2276,1,51.4617514798281,43.6911377005395
2277,1,51.4639593469429,43.6927884747831
2278,1,51.4661645475364,43.6944372553267
2279,1,51.4683670848291,43.6960840445781
2280,1,51.4705669620374,43.6977288449423
2281,1,51.4727641823741,43.6993716588214
2282,1,51.4749587490481,43.7010124886144
2283,1,51.4771506652641,43.7026513367178
2284,1,51.4793399342233,43.7042882055247
2285,1,51.4815265591229,43.7059230974257
2286,1,51.4837105431561,43.7075560148084
2287,1,51.4858918895125,43.7091869600574
2288,1,51.4880706013776,43.7108159355547
2289,1,51.4902466819333,43.712442943679
2290,1,51.4924201343575,43.7140679868065
2291,1,51.4945909618242,43.7156910673104
2292,1,51.4967591675037,43.7173121875611
2293,1,51.4989247545624,43.7189313499259
2294,1,51.501087726163,43.7205485567695
2295,1,51.5032480854643,43.7221638104537
2296,1,51.5054058356211,43.7237771133373
2297,1,51.5075609797847,43.7253884677764
2298,1,51.5097135211024,43.7269978761242
2299,1,51.5118634627178,43.7286053407311
2300,1,51.5140108077705,43.7302108639446
2301,1,51.5161555593967,43.7318144481095
2302,1,51.5182977207284,43.7334160955674
2303,1,51.520437294894,43.7350158086576
2304,1,51.5225742850182,43.7366135897161
2305,1,51.5247086942218,43.7382094410764
2306,1,51.5268405256219,43.7398033650691
2307,1,51.5289697823318,43.7413953640218
2308,1,51.531096467461,43.7429854402596
2309,1,51.5332205841153,43.7445735961045
2310,1,51.5353421353967,43.746159833876
2311,1,51.5374611244036,43.7477441558905
2312,1,51.5395775542305,43.7493265644617
2313,1,51.5416914279683,43.7509070619006
2314,1,51.5438027487039,43.7524856505153
2315,1,51.5459115195208,43.7540623326113
2316,1,51.5480177434986,43.7556371104909
2317,1,51.5501214237131,43.7572099864542
2318,1,51.5522225632367,43.758780962798
2319,1,51.5543211651377,43.7603500418166
2320,1,51.556417232481,43.7619172258015
2321,1,51.5585107683276,43.7634825170413
2322,1,51.5606017757349,43.7650459178221
2323,1,51.5626902577566,43.7666074304269
2324,1,51.5647762174427,43.7681670571363
2325,1,51.5668596578396,43.7697248002278
2326,1,51.5689405819897,43.7712806619764
2327,1,51.5710189929322,43.7728346446543
2328,1,51.5730948937023,43.7743867505308
2329,1,51.5751682873317,43.7759369818727
2330,1,51.5772391768482,43.7774853409439
2331,1,51.5793075652762,43.7790318300056
2332,1,51.5813734556364,43.7805764513162
2333,1,51.5834368509458,43.7821192071316
2334,1,51.5854977542177,43.7836600997048
2335,1,51.5875561684618,43.785199131286
2336,1,51.5896120966843,43.7867363041229
2337,1,51.5916655418876,43.7882716204603
2338,1,51.5937165070706,43.7898050825404
2339,1,51.5957649952284,43.7913366926027
2340,1,51.5978110093526,43.7928664528838
2341,1,51.5998545524312,43.7943943656179
2342,1,51.6018956274487,43.7959204330362
2343,1,51.6039342373857,43.7974446573675
2344,1,51.6059703852194,43.7989670408378
2345,1,51.6080040739234,43.8004875856702
2346,1,51.6100353064677,43.8020062940853
2347,1,51.6120640858187,43.8035231683012
2348,1,51.6140904149392,43.8050382105329
2349,1,51.6161142967883,43.8065514229931
2350,1,51.6181357343219,43.8080628078917
2351,1,51.6201547304919,43.8095723674358
2352,1,51.6221712882469,43.8110801038301
2353,1,51.6241854105318,43.8125860192763
2354,1,51.6261971002881,43.8140901159737
2355,1,51.6282063604536,43.8155923961189
2356,1,51.6302131939626,43.8170928619058
2357,1,51.6322176037459,43.8185915155257
2358,1,51.6342195927307,43.8200883591671
2359,1,51.6362191638406,43.8215833950162
2360,1,51.6382163199959,43.8230766252561
2361,1,51.6402110641132,43.8245680520676
2362,1,51.6422033991055,43.8260576776288
2363,1,51.6441933278825,43.827545504115
2364,1,51.6461808533502,43.8290315336992
2365,1,51.6481659784112,43.8305157685515
2366,1,51.6501487059646,43.8319982108394
2367,1,51.6521290389058,43.8334788627279
2368,1,51.6541069801271,43.8349577263794
2369,1,51.6560825325169,43.8364348039535
2370,1,51.6580556989603,43.8379100976074
2371,1,51.6600264823389,43.8393836094955
2372,1,51.6619948855308,43.8408553417698
2373,1,51.6639609114107,43.8423252965796
2374,1,51.6659245628498,43.8437934760715
2375,1,51.6678858427156,43.8452598823897
2376,1,51.6698447538726,43.8467245176758
2377,1,51.6718012991813,43.8481873840686
2378,1,51.6737554814992,43.8496484837046
2379,1,51.6757073036802,43.8511078187174
2380,1,51.6776567685746,43.8525653912383
2381,1,51.6796038790294,43.854021203396
2382,1,51.6815486378882,43.8554752573164
2383,1,51.6834910479911,43.8569275551231
2384,1,51.6854311121748,43.858378098937
2385,1,51.6873688332724,43.8598268908764
2386,1,51.6893042141139,43.8612739330572
2387,1,51.6912372575257,43.8627192275925
2388,1,51.6931679663307,43.8641627765932
2389,1,51.6950963433486,43.8656045821673
2390,1,51.6970223913954,43.8670446464204
2391,1,51.6989461132841,43.8684829714556
2392,1,51.700867511824,43.8699195593734
2393,1,51.7027865898211,43.8713544122718
2394,1,51.704703350078,43.8727875322463
2395,1,51.7066177953938,43.8742189213897
2396,1,51.7085299285646,43.8756485817924
2397,1,51.7104397523826,43.8770765155423
2398,1,51.7123472696371,43.8785027247248
2399,1,51.7142524831136,43.8799272114226
2400,1,51.7161553955947,43.8813499777161
2401,1,51.7180560098592,43.8827710256831
2402,1,51.7199543286828,43.8841903573988
2403,1,51.7218503548378,43.885607974936
2404,1,51.7237440910932,43.8870238803651
2405,1,51.7256355402145,43.8884380757537
2406,1,51.727524704964,43.8898505631672
2407,1,51.7294115881006,43.8912613446683
2408,1,51.7312961923799,43.8926704223174
2409,1,51.7331785205541,43.8940777981722
2410,1,51.7350585753722,43.895483474288
2411,1,51.7369363595799,43.8968874527178
2412,1,51.7388118759193,43.8982897355118
2413,1,51.7406851271295,43.8996903247179
2414,1,51.7425561159462,43.9010892223816
2415,1,51.7444248451018,43.9024864305457
2416,1,51.7462913173252,43.9038819512508
2417,1,51.7481555353424,43.9052757865349
2418,1,51.7500175018757,43.9066679384334
2419,1,51.7518772196444,43.9080584089796
2420,1,51.7537346913644,43.9094472002039
2421,1,51.7555899197484,43.9108343141346
2422,1,51.7574429075056,43.9122197527975
2423,1,51.7592936573422,43.9136035182157
2424,1,51.761142171961,43.9149856124102
2425,1,51.7629884540616,43.9163660373993
2426,1,51.7648325063402,43.9177447951991
2427,1,51.7666743314898,43.9191218878229
2428,1,51.7685139322003,43.920497317282
2429,1,51.7703513111583,43.9218710855849
2430,1,51.7721864710469,43.923243194738
2431,1,51.7740194145463,43.924613646745
2432,1,51.7758501443332,43.9259824436073
2433,1,51.7776786630812,43.9273495873239
2434,1,51.7795049734607,43.9287150798914
2435,1,51.7813290781389,43.9300789233039
2436,1,51.7831509797796,43.9314411195532
2437,1,51.7849706810434,43.9328016706286
2438,1,51.786788184588,43.9341605785171
2439,1,51.7886034930675,43.9355178452031
2440,1,51.790416609133,43.9368734726689
2441,1,51.7922275354324,43.9382274628941
2442,1,51.7940362746103,43.9395798178561
2443,1,51.7958428293082,43.9409305395299
2444,1,51.7976472021643,43.9422796298881
2445,1,51.7994493958139,43.9436270909009
2446,1,51.8012494128887,43.944972924536
2447,1,51.8030472560174,43.946317132759
2448,1,51.8048429278258,43.9476597175329
2449,1,51.806636430936,43.9490006808184
2450,1,51.8084277679674,43.9503400245738
2451,1,51.810216941536,43.9516777507551
2452,1,51.8120039542547,43.9530138613159
2453,1,51.8137888087332,43.9543483582074
2454,1,51.8155715075781,43.9556812433786
2455,1,51.8173520533929,43.9570125187759
2456,1,51.8191304487778,43.9583421863436
2457,1,51.82090669633,43.9596702480235
2458,1,51.8226807986436,43.960996705755
2459,1,51.8244527583093,43.9623215614753
2460,1,51.8262225779149,43.9636448171193
2461,1,51.8279902600452,43.9649664746193
2462,1,51.8297558072815,43.9662865359056
2463,1,51.8315192222022,43.9676050029059
2464,1,51.8332805073828,43.9689218775457
2465,1,51.8350396653952,43.9702371617482
2466,1,51.8367966988086,43.9715508574342
2467,1,51.8385516101889,43.9728629665222
2468,1,51.840304402099,43.9741734909283
2469,1,51.8420550770986,43.9754824325666
2470,1,51.8438036377445,43.9767897933484
2471,1,51.8455500865901,43.9780955751832
2472,1,51.8472944261861,43.9793997799778
2473,1,51.8490366590797,43.9807024096369
2474,1,51.8507767878154,43.9820034660629
2475,1,51.8525148149344,43.9833029511557
2476,1,51.8542507429749,43.9846008668132
2477,1,51.855984574472,43.9858972149308
2478,1,51.8577163119579,43.9871919974017
2479,1,51.8594459579615,43.9884852161168
2480,1,51.8611735150088,43.9897768729646
2481,1,51.8628989856227,43.9910669698316
2482,1,51.8646223723231,43.9923555086017
2483,1,51.8663436776267,43.9936424911567
2484,1,51.8680629040474,43.9949279193761
2485,1,51.8697800540959,43.9962117951372
2486,1,51.87149513028,43.9974941203149
2487,1,51.8732081351042,43.9987748967819
2488,1,51.8749190710702,44.0000541264087
2489,1,51.8766279406768,44.0013318110633
2490,1,51.8783347464194,44.0026079526118
2491,1,51.8800394907908,44.0038825529178
2492,1,51.8817421762804,44.0051556138427
2493,1,51.8834428053749,44.0064271372456
2494,1,51.8851413805579,44.0076971249836
2495,1,51.88683790431,44.0089655789112
2496,1,51.8885323791086,44.010232500881
2497,1,51.8902248074286,44.0114978927431
2498,1,51.8919151917413,44.0127617563454
2499,1,51.8936035345155,44.0140240935338
2500,1,51.8952898382169,44.0152849061517
